"year","mean","location","age"
1957,0.0646282078762366,"Cambodia","Neonatal"
1958,0.0634232064811219,"Cambodia","Neonatal"
1959,0.0620888926336455,"Cambodia","Neonatal"
1960,0.0605235332594658,"Cambodia","Neonatal"
1961,0.0593933104202856,"Cambodia","Neonatal"
1962,0.0581645784409948,"Cambodia","Neonatal"
1963,0.057059021511187,"Cambodia","Neonatal"
1964,0.0560323250166911,"Cambodia","Neonatal"
1965,0.0550295371009383,"Cambodia","Neonatal"
1966,0.0539950131120427,"Cambodia","Neonatal"
1967,0.052876334221444,"Cambodia","Neonatal"
1968,0.0518540780834376,"Cambodia","Neonatal"
1969,0.0508369505228551,"Cambodia","Neonatal"
1970,0.0527611618159927,"Cambodia","Neonatal"
1971,0.0520756169111,"Cambodia","Neonatal"
1972,0.0509841659183826,"Cambodia","Neonatal"
1973,0.0519479136344452,"Cambodia","Neonatal"
1974,0.0525110507548769,"Cambodia","Neonatal"
1975,0.063739553658504,"Cambodia","Neonatal"
1976,0.0634891562056492,"Cambodia","Neonatal"
1977,0.0633612168343244,"Cambodia","Neonatal"
1978,0.0630300564687153,"Cambodia","Neonatal"
1979,0.062914970479631,"Cambodia","Neonatal"
1980,0.046463332388102,"Cambodia","Neonatal"
1981,0.0456211900357534,"Cambodia","Neonatal"
1982,0.0444980793693337,"Cambodia","Neonatal"
1983,0.0433306187987637,"Cambodia","Neonatal"
1984,0.0422258536470713,"Cambodia","Neonatal"
1985,0.0412591610011933,"Cambodia","Neonatal"
1986,0.0405591387454444,"Cambodia","Neonatal"
1987,0.0394813509449614,"Cambodia","Neonatal"
1988,0.0385204864376247,"Cambodia","Neonatal"
1989,0.0375000155485653,"Cambodia","Neonatal"
1990,0.0365365253724471,"Cambodia","Neonatal"
1991,0.0355594458275308,"Cambodia","Neonatal"
1992,0.0347177268921287,"Cambodia","Neonatal"
1993,0.0340836490596355,"Cambodia","Neonatal"
1994,0.0335025366160784,"Cambodia","Neonatal"
1995,0.0329093651000424,"Cambodia","Neonatal"
1996,0.0323374477127129,"Cambodia","Neonatal"
1997,0.0316440336352596,"Cambodia","Neonatal"
1998,0.0308558246094743,"Cambodia","Neonatal"
1999,0.0298460838970037,"Cambodia","Neonatal"
2000,0.0286976690402786,"Cambodia","Neonatal"
2001,0.0275355301315222,"Cambodia","Neonatal"
2002,0.0264785910548461,"Cambodia","Neonatal"
2003,0.0254748871374099,"Cambodia","Neonatal"
2004,0.0246337319363195,"Cambodia","Neonatal"
2005,0.0238315137508829,"Cambodia","Neonatal"
2006,0.0231216018453135,"Cambodia","Neonatal"
2007,0.0223467309828818,"Cambodia","Neonatal"
2008,0.021532669017711,"Cambodia","Neonatal"
2009,0.0207538948679217,"Cambodia","Neonatal"
2010,0.020021536370519,"Cambodia","Neonatal"
2011,0.01912859622653,"Cambodia","Neonatal"
2012,0.018348898029364,"Cambodia","Neonatal"
2013,0.0174981019288964,"Cambodia","Neonatal"
2014,0.0167986013978153,"Cambodia","Neonatal"
2015,0.0161777472098829,"Cambodia","Neonatal"
2016,0.0155059883301067,"Cambodia","Neonatal"
2017,0.0147157475540244,"Cambodia","Neonatal"
1950,0.0824332796858104,"Cambodia","Neonatal"
1951,0.0814118911663574,"Cambodia","Neonatal"
1952,0.0802019328689673,"Cambodia","Neonatal"
1953,0.0793615918195912,"Cambodia","Neonatal"
1954,0.0781180037143958,"Cambodia","Neonatal"
1955,0.0773458991903317,"Cambodia","Neonatal"
1956,0.076168312538253,"Cambodia","Neonatal"
1957,0.0748616014397766,"Cambodia","Neonatal"
1958,0.0734726230570036,"Cambodia","Neonatal"
1959,0.0719112403700539,"Cambodia","Neonatal"
1960,0.0701168733720345,"Cambodia","Neonatal"
1961,0.068788892299854,"Cambodia","Neonatal"
1962,0.0673472017252799,"Cambodia","Neonatal"
1963,0.0660634976523391,"Cambodia","Neonatal"
1964,0.0649025065457668,"Cambodia","Neonatal"
1965,0.0637599203187383,"Cambodia","Neonatal"
1966,0.062589540681964,"Cambodia","Neonatal"
1967,0.0613180790029707,"Cambodia","Neonatal"
1968,0.0601474297346023,"Cambodia","Neonatal"
1969,0.0590191597472361,"Cambodia","Neonatal"
1970,0.0601360927377018,"Cambodia","Neonatal"
1971,0.0594427826029311,"Cambodia","Neonatal"
1972,0.0583440126848541,"Cambodia","Neonatal"
1973,0.0596574223215182,"Cambodia","Neonatal"
1974,0.0604677946861507,"Cambodia","Neonatal"
1975,0.0681924142079268,"Cambodia","Neonatal"
1976,0.0676424832241911,"Cambodia","Neonatal"
1977,0.0672071792058508,"Cambodia","Neonatal"
1978,0.0665388574748769,"Cambodia","Neonatal"
1979,0.06616874773604,"Cambodia","Neonatal"
1980,0.0538376129119857,"Cambodia","Neonatal"
1981,0.0527869736503281,"Cambodia","Neonatal"
1982,0.0514814731368308,"Cambodia","Neonatal"
1983,0.0501188503042794,"Cambodia","Neonatal"
1984,0.0488348173905455,"Cambodia","Neonatal"
1985,0.0476868391035992,"Cambodia","Neonatal"
1986,0.0467004331882498,"Cambodia","Neonatal"
1987,0.0453377970354555,"Cambodia","Neonatal"
1988,0.0440485411319249,"Cambodia","Neonatal"
1989,0.0427465107135574,"Cambodia","Neonatal"
1990,0.0415912250579806,"Cambodia","Neonatal"
1991,0.0404652342226649,"Cambodia","Neonatal"
1992,0.0395322307935988,"Cambodia","Neonatal"
1993,0.0388069707932752,"Cambodia","Neonatal"
1994,0.0380316903815351,"Cambodia","Neonatal"
1995,0.0372124353821747,"Cambodia","Neonatal"
1996,0.0364333259240297,"Cambodia","Neonatal"
1997,0.0355841513095833,"Cambodia","Neonatal"
1998,0.0347350994537184,"Cambodia","Neonatal"
1999,0.0337440154570926,"Cambodia","Neonatal"
2000,0.0325871768635096,"Cambodia","Neonatal"
2001,0.0314354152985229,"Cambodia","Neonatal"
2002,0.0303457921504647,"Cambodia","Neonatal"
2003,0.0292142216241752,"Cambodia","Neonatal"
2004,0.028150710655788,"Cambodia","Neonatal"
2005,0.0270423127972952,"Cambodia","Neonatal"
2006,0.0260014787284838,"Cambodia","Neonatal"
2007,0.0249339242611075,"Cambodia","Neonatal"
2008,0.0238440794821978,"Cambodia","Neonatal"
2009,0.0228211422266266,"Cambodia","Neonatal"
2010,0.0218986850569515,"Cambodia","Neonatal"
2011,0.0208537333742875,"Cambodia","Neonatal"
2012,0.0199826816067248,"Cambodia","Neonatal"
2013,0.0190738804637558,"Cambodia","Neonatal"
2014,0.0183559974557124,"Cambodia","Neonatal"
2015,0.0177360041919357,"Cambodia","Neonatal"
2016,0.0170609069765731,"Cambodia","Neonatal"
2017,0.0162340871524631,"Cambodia","Neonatal"
1950,0.21844895092813,"Oceania","Under 5"
1950,0.0464763798786652,"Oceania","Neonatal"
1950,0.0226599805796336,"Oceania","Neonatal"
1951,0.218283930371157,"Oceania","Under 5"
1951,0.0459812287398011,"Oceania","Neonatal"
1951,0.022318896650161,"Oceania","Neonatal"
1952,0.211061521898121,"Oceania","Under 5"
1952,0.0453023650716756,"Oceania","Neonatal"
1952,0.0217691125438246,"Oceania","Neonatal"
1953,0.206914835441235,"Oceania","Under 5"
1953,0.0445952487860616,"Oceania","Neonatal"
1953,0.0212803717006787,"Oceania","Neonatal"
1954,0.202490152326463,"Oceania","Under 5"
1954,0.0438300410638897,"Oceania","Neonatal"
1954,0.020769782800688,"Oceania","Neonatal"
1955,0.198050011173381,"Oceania","Under 5"
1955,0.0430751343178662,"Oceania","Neonatal"
1955,0.0202693508143535,"Oceania","Neonatal"
1956,0.193698330688025,"Oceania","Under 5"
1956,0.0422865017762786,"Oceania","Neonatal"
1956,0.0197847845098747,"Oceania","Neonatal"
1957,0.188172412474355,"Oceania","Under 5"
1957,0.0413773499909897,"Oceania","Neonatal"
1957,0.0192163728130199,"Oceania","Neonatal"
1958,0.183155378725688,"Oceania","Under 5"
1958,0.0404966492329417,"Oceania","Neonatal"
1958,0.0186869521836709,"Oceania","Neonatal"
1959,0.178354077111797,"Oceania","Under 5"
1959,0.0396822257461749,"Oceania","Neonatal"
1959,0.0181776818635061,"Oceania","Neonatal"
1960,0.17258635919122,"Oceania","Under 5"
1960,0.0386785489532858,"Oceania","Neonatal"
1960,0.0175654146349372,"Oceania","Neonatal"
1961,0.167169162670543,"Oceania","Under 5"
1961,0.0377412400036923,"Oceania","Neonatal"
1961,0.0169924552129553,"Oceania","Neonatal"
1962,0.162316953268893,"Oceania","Under 5"
1962,0.0369201477689244,"Oceania","Neonatal"
1962,0.0164804338652781,"Oceania","Neonatal"
1963,0.156596681418142,"Oceania","Under 5"
1963,0.0359186275139176,"Oceania","Neonatal"
1963,0.0158741941899565,"Oceania","Neonatal"
1964,0.151309429451916,"Oceania","Under 5"
1964,0.0349518302835816,"Oceania","Neonatal"
1964,0.015285897798577,"Oceania","Neonatal"
1965,0.145568469787071,"Oceania","Under 5"
1965,0.0340088926148575,"Oceania","Neonatal"
1965,0.0146934682786551,"Oceania","Neonatal"
1966,0.139366835719132,"Oceania","Under 5"
1966,0.0328626193722089,"Oceania","Neonatal"
1966,0.0140266804328893,"Oceania","Neonatal"
1967,0.133752368647323,"Oceania","Under 5"
1967,0.0318624785916711,"Oceania","Neonatal"
1967,0.013435645423987,"Oceania","Neonatal"
1968,0.127514859601692,"Oceania","Under 5"
1968,0.0306857428298462,"Oceania","Neonatal"
1968,0.0127795147788349,"Oceania","Neonatal"
1969,0.122519456426989,"Oceania","Under 5"
1969,0.029778090528515,"Oceania","Neonatal"
1969,0.0122541266234262,"Oceania","Neonatal"
1970,0.117263651144238,"Oceania","Under 5"
1970,0.0288393815263011,"Oceania","Neonatal"
1970,0.0117098382031611,"Oceania","Neonatal"
1971,0.11233059952964,"Oceania","Under 5"
1971,0.0279255373021605,"Oceania","Neonatal"
1971,0.0112020040516694,"Oceania","Neonatal"
1972,0.107834447363069,"Oceania","Under 5"
1972,0.0271063950131342,"Oceania","Neonatal"
1972,0.0107538389166019,"Oceania","Neonatal"
1973,0.103573034162209,"Oceania","Under 5"
1973,0.0263232959434066,"Oceania","Neonatal"
1973,0.0103245432787467,"Oceania","Neonatal"
1974,0.0994159588618613,"Oceania","Under 5"
1974,0.0255599385268135,"Oceania","Neonatal"
1974,0.00991465602674816,"Oceania","Neonatal"
1975,0.0959898305996461,"Oceania","Under 5"
1975,0.0249094478107838,"Oceania","Neonatal"
1975,0.00956504378954291,"Oceania","Neonatal"
1976,0.0922078111566118,"Oceania","Under 5"
1976,0.0242106614144402,"Oceania","Neonatal"
1976,0.00920780549615235,"Oceania","Neonatal"
1977,0.089037034126378,"Oceania","Under 5"
1977,0.0235496484748234,"Oceania","Neonatal"
1977,0.00888918962935446,"Oceania","Neonatal"
1978,0.0866731461286678,"Oceania","Under 5"
1978,0.0231314740739071,"Oceania","Neonatal"
1978,0.00866151557731097,"Oceania","Neonatal"
1979,0.0839731940397717,"Oceania","Under 5"
1979,0.0225283281889891,"Oceania","Neonatal"
1979,0.00838394730974858,"Oceania","Neonatal"
1980,0.0815921099490245,"Oceania","Under 5"
1980,0.0220568356518417,"Oceania","Neonatal"
1980,0.00814809916635575,"Oceania","Neonatal"
1981,0.080135894065691,"Oceania","Under 5"
1981,0.0217394133372434,"Oceania","Neonatal"
1981,0.00800850364137418,"Oceania","Neonatal"
1982,0.0794532395049162,"Oceania","Under 5"
1982,0.02157899342421,"Oceania","Neonatal"
1982,0.00795121186154384,"Oceania","Neonatal"
1983,0.0784046806590866,"Oceania","Under 5"
1983,0.021325500563023,"Oceania","Neonatal"
1983,0.00785946331917115,"Oceania","Neonatal"
1984,0.077922232678338,"Oceania","Under 5"
1984,0.021214911352945,"Oceania","Neonatal"
1984,0.00783460487650592,"Oceania","Neonatal"
1985,0.0774991783226018,"Oceania","Under 5"
1985,0.0211654550555271,"Oceania","Neonatal"
1985,0.0078123477208724,"Oceania","Neonatal"
1986,0.0765938803192897,"Oceania","Under 5"
1986,0.0210349160610951,"Oceania","Neonatal"
1986,0.00774016197206604,"Oceania","Neonatal"
1987,0.0751978300157986,"Oceania","Under 5"
1987,0.0207903151680541,"Oceania","Neonatal"
1987,0.00762820205032504,"Oceania","Neonatal"
1988,0.0738950481936214,"Oceania","Under 5"
1988,0.0205595328231057,"Oceania","Neonatal"
1988,0.00752120431319526,"Oceania","Neonatal"
1989,0.0725489026437897,"Oceania","Under 5"
1989,0.0203230993811863,"Oceania","Neonatal"
1989,0.00741361659169631,"Oceania","Neonatal"
1990,0.0712942154074996,"Oceania","Under 5"
1990,0.0200730090137943,"Oceania","Neonatal"
1990,0.00731118091375716,"Oceania","Neonatal"
1991,0.0712277309763897,"Oceania","Under 5"
1991,0.0198663398306865,"Oceania","Neonatal"
1991,0.00731779065450879,"Oceania","Neonatal"
1992,0.0696958929907483,"Oceania","Under 5"
1992,0.0195918615993982,"Oceania","Neonatal"
1992,0.00721169181245934,"Oceania","Neonatal"
1993,0.068276801302679,"Oceania","Under 5"
1993,0.0193684645555555,"Oceania","Neonatal"
1993,0.00713256693610696,"Oceania","Neonatal"
1994,0.0668275315072033,"Oceania","Under 5"
1994,0.0190632434289072,"Oceania","Neonatal"
1994,0.00710204459266286,"Oceania","Neonatal"
1995,0.0654757904724529,"Oceania","Under 5"
1995,0.0187718700583425,"Oceania","Neonatal"
1995,0.00710878014157645,"Oceania","Neonatal"
1996,0.0639006941177439,"Oceania","Under 5"
1996,0.0185343442003876,"Oceania","Neonatal"
1996,0.0071025463057867,"Oceania","Neonatal"
1997,0.0634673116943156,"Oceania","Under 5"
1997,0.0183392875298226,"Oceania","Neonatal"
1997,0.00721708355579582,"Oceania","Neonatal"
1998,0.0644091785613691,"Oceania","Under 5"
1998,0.0182536638351724,"Oceania","Neonatal"
1998,0.00742578438270298,"Oceania","Neonatal"
1999,0.063266374914225,"Oceania","Under 5"
1999,0.0181975643069737,"Oceania","Neonatal"
1999,0.00761931980231398,"Oceania","Neonatal"
2000,0.0634963660907537,"Oceania","Under 5"
2000,0.0181778629007027,"Oceania","Neonatal"
2000,0.00785851443880794,"Oceania","Neonatal"
2001,0.0638010302311757,"Oceania","Under 5"
2001,0.0182204904700825,"Oceania","Neonatal"
2001,0.00810697431138327,"Oceania","Neonatal"
2002,0.0645103027200219,"Oceania","Under 5"
2002,0.0183088731399963,"Oceania","Neonatal"
2002,0.00838751876690011,"Oceania","Neonatal"
2003,0.0654661256870624,"Oceania","Under 5"
2003,0.018476513780229,"Oceania","Neonatal"
2003,0.00866374852626346,"Oceania","Neonatal"
2004,0.065485498930593,"Oceania","Under 5"
2004,0.0184245999669592,"Oceania","Neonatal"
2004,0.00871746061183352,"Oceania","Neonatal"
2005,0.0650110301027801,"Oceania","Under 5"
2005,0.0182725567347714,"Oceania","Neonatal"
2005,0.00865309314813287,"Oceania","Neonatal"
2006,0.0645874175596585,"Oceania","Under 5"
2006,0.0182030052501808,"Oceania","Neonatal"
2006,0.00859911628755775,"Oceania","Neonatal"
2007,0.0639074743800048,"Oceania","Under 5"
2007,0.0180576296802721,"Oceania","Neonatal"
2007,0.00847996789424616,"Oceania","Neonatal"
2008,0.0629453110525874,"Oceania","Under 5"
2008,0.017836892252708,"Oceania","Neonatal"
2008,0.00831491347611873,"Oceania","Neonatal"
2009,0.0621856107227639,"Oceania","Under 5"
2009,0.0175729414640264,"Oceania","Neonatal"
2009,0.00813805270022854,"Oceania","Neonatal"
2010,0.0610284167472485,"Oceania","Under 5"
2010,0.0172789262713764,"Oceania","Neonatal"
2010,0.00793220521044784,"Oceania","Neonatal"
2011,0.0595290466479516,"Oceania","Under 5"
2011,0.0169854862059918,"Oceania","Neonatal"
2011,0.00770608673020372,"Oceania","Neonatal"
2012,0.0585035538367942,"Oceania","Under 5"
2012,0.0167518680667589,"Oceania","Neonatal"
2012,0.00753710365635996,"Oceania","Neonatal"
2013,0.0572593055100632,"Oceania","Under 5"
2013,0.0164941978762602,"Oceania","Neonatal"
2013,0.00737384934339861,"Oceania","Neonatal"
2014,0.0559588570529148,"Oceania","Under 5"
2014,0.0161957420899907,"Oceania","Neonatal"
2014,0.00721634152097947,"Oceania","Neonatal"
2015,0.054596478637288,"Oceania","Under 5"
2015,0.0158847701902572,"Oceania","Neonatal"
2015,0.00705474765848311,"Oceania","Neonatal"
2016,0.0531618066641695,"Oceania","Under 5"
2016,0.0155814725598707,"Oceania","Neonatal"
2016,0.0068940989093707,"Oceania","Neonatal"
2017,0.0518638234686775,"Oceania","Under 5"
2017,0.0152522922359134,"Oceania","Neonatal"
2017,0.00673467881376459,"Oceania","Neonatal"
1950,0.18080913314927,"Oceania","Under 5"
1950,0.0351905798107144,"Oceania","Neonatal"
1950,0.0151192099685878,"Oceania","Neonatal"
1951,0.182079687884712,"Oceania","Under 5"
1951,0.0352204251929338,"Oceania","Neonatal"
1951,0.0151106521116803,"Oceania","Neonatal"
1952,0.17521094485919,"Oceania","Under 5"
1952,0.0347438910743661,"Oceania","Neonatal"
1952,0.0147444232196156,"Oceania","Neonatal"
1953,0.171608441279283,"Oceania","Under 5"
1953,0.0342279830065979,"Oceania","Neonatal"
1953,0.0144407033927927,"Oceania","Neonatal"
1954,0.167894554003147,"Oceania","Under 5"
1954,0.0336577727455585,"Oceania","Neonatal"
1954,0.0141175570537365,"Oceania","Neonatal"
1955,0.164461519171539,"Oceania","Under 5"
1955,0.0331011001212945,"Oceania","Neonatal"
1955,0.0138030455628882,"Oceania","Neonatal"
1956,0.160851937655399,"Oceania","Under 5"
1956,0.0325048276762635,"Oceania","Neonatal"
1956,0.0134932870829673,"Oceania","Neonatal"
1957,0.156138181901355,"Oceania","Under 5"
1957,0.0317996551431815,"Oceania","Neonatal"
1957,0.0131269163444325,"Oceania","Neonatal"
1958,0.151863996398544,"Oceania","Under 5"
1958,0.0311480474243183,"Oceania","Neonatal"
1958,0.0127791711974623,"Oceania","Neonatal"
1959,0.147800922159495,"Oceania","Under 5"
1959,0.0305508559831845,"Oceania","Neonatal"
1959,0.0124482703575185,"Oceania","Neonatal"
1960,0.142945210352631,"Oceania","Under 5"
1960,0.0297598310137396,"Oceania","Neonatal"
1960,0.0120491037553333,"Oceania","Neonatal"
1961,0.138376469090015,"Oceania","Under 5"
1961,0.0290176199952778,"Oceania","Neonatal"
1961,0.0116739494278395,"Oceania","Neonatal"
1962,0.134273241302915,"Oceania","Under 5"
1962,0.0284075554200967,"Oceania","Neonatal"
1962,0.0113386359883211,"Oceania","Neonatal"
1963,0.129457914963866,"Oceania","Under 5"
1963,0.0276622148552737,"Oceania","Neonatal"
1963,0.0109424300519161,"Oceania","Neonatal"
1964,0.125092848293635,"Oceania","Under 5"
1964,0.0269299499660935,"Oceania","Neonatal"
1964,0.0105633347240371,"Oceania","Neonatal"
1965,0.120228608857907,"Oceania","Under 5"
1965,0.0261964600039766,"Oceania","Neonatal"
1965,0.0101796386799307,"Oceania","Neonatal"
1966,0.115093601157888,"Oceania","Under 5"
1966,0.025340338808561,"Oceania","Neonatal"
1966,0.00974956606650731,"Oceania","Neonatal"
1967,0.11039127333656,"Oceania","Under 5"
1967,0.0246202305838172,"Oceania","Neonatal"
1967,0.00936849142032253,"Oceania","Neonatal"
1968,0.105214924506213,"Oceania","Under 5"
1968,0.0237440479991333,"Oceania","Neonatal"
1968,0.008942643540306,"Oceania","Neonatal"
1969,0.10104725534125,"Oceania","Under 5"
1969,0.023076549659046,"Oceania","Neonatal"
1969,0.00860382831269771,"Oceania","Neonatal"
1970,0.0966966888527208,"Oceania","Under 5"
1970,0.0223872643561155,"Oceania","Neonatal"
1970,0.00825423575581755,"Oceania","Neonatal"
1971,0.092608181851901,"Oceania","Under 5"
1971,0.021711885747045,"Oceania","Neonatal"
1971,0.00792521948087993,"Oceania","Neonatal"
1972,0.0887911694921335,"Oceania","Under 5"
1972,0.0211318242503979,"Oceania","Neonatal"
1972,0.00763135206444324,"Oceania","Neonatal"
1973,0.0851744990333456,"Oceania","Under 5"
1973,0.0205718418961426,"Oceania","Neonatal"
1973,0.00734766644024347,"Oceania","Neonatal"
1974,0.0816234724698578,"Oceania","Under 5"
1974,0.019993668016225,"Oceania","Neonatal"
1974,0.00707301515465154,"Oceania","Neonatal"
1975,0.0787247529223326,"Oceania","Under 5"
1975,0.0195043168692407,"Oceania","Neonatal"
1975,0.00683795095533051,"Oceania","Neonatal"
1976,0.0754108617339146,"Oceania","Under 5"
1976,0.0189473113216185,"Oceania","Neonatal"
1976,0.00658320370818243,"Oceania","Neonatal"
1977,0.0726896060983994,"Oceania","Under 5"
1977,0.0184418309062818,"Oceania","Neonatal"
1977,0.00636049881609856,"Oceania","Neonatal"
1978,0.0705718418673976,"Oceania","Under 5"
1978,0.0181129975368033,"Oceania","Neonatal"
1978,0.00619464640231359,"Oceania","Neonatal"
1979,0.0681197906495075,"Oceania","Under 5"
1979,0.0176073125330067,"Oceania","Neonatal"
1979,0.00598334903355074,"Oceania","Neonatal"
1980,0.0659223083480308,"Oceania","Under 5"
1980,0.0172125740188951,"Oceania","Neonatal"
1980,0.00580495011973653,"Oceania","Neonatal"
1981,0.0644558381571567,"Oceania","Under 5"
1981,0.0169140270183185,"Oceania","Neonatal"
1981,0.00568235971090562,"Oceania","Neonatal"
1982,0.0635894266816357,"Oceania","Under 5"
1982,0.0167059129456241,"Oceania","Neonatal"
1982,0.00560617804927593,"Oceania","Neonatal"
1983,0.0624842823969608,"Oceania","Under 5"
1983,0.0163994458681602,"Oceania","Neonatal"
1983,0.00550294629349861,"Oceania","Neonatal"
1984,0.0619217229041409,"Oceania","Under 5"
1984,0.0162533220183735,"Oceania","Neonatal"
1984,0.0054555280030185,"Oceania","Neonatal"
1985,0.0614786822856621,"Oceania","Under 5"
1985,0.0161502606695181,"Oceania","Neonatal"
1985,0.0054175677038176,"Oceania","Neonatal"
1986,0.0606731053351438,"Oceania","Under 5"
1986,0.0159954723276672,"Oceania","Neonatal"
1986,0.00535122224090232,"Oceania","Neonatal"
1987,0.0594840440343244,"Oceania","Under 5"
